algorithm,apogee,argOfPerigee,bStar,classificationMarking,elset_created_at,elset_created_by,dataMode,eccentricity,idElset,idOnOrbit,inclination,line1,line2,meanAnomaly,meanMotion,meanMotionDDot,meanMotionDot,origNetwork,perigee,period,raan,revNo,satNo,semiMajorAxis,source,__START_AT,__END_AT,COUNTRY,LAUNCH,LAUNCH_NUM,LAUNCH_PIECE,NORAD_CAT_ID,OBJECT_ID,OBJECT_NAME,OBJECT_NUMBER,OBJECT_TYPE,RCS_SIZE,SATNAME,SITE,satcat_current_fetch_date
SGP4,6919.315,101.9533,-2.8956E-6,U,2024-01-31T23:05:16.563Z,system.ob-ingest,REAL,2.064E-4,e5ce86de-893b-475e-a7b6-9b5454d4c109,53247,53.2174,1 53247U 22086F   24031.26732087 -.00000334 +00000+0 -28956-5 0 99999,2 53247  53.2174  48.8843 0002064 101.9533 258.1691 15.08837843085309,258.1691,15.08837843,0.0,-3.34E-6,OPS1,6916.459,95.438,48.8843,8530,53247,6917.887,18th SPCS,2024-01-31T06:24:56.523168Z,2024-02-01T01:29:34.560384Z,US,2022-07-24,86,F,53247,2022-086F,STARLINK-4061,53247,PAYLOAD,LARGE,STARLINK-4061,AFETR,2024-08-21
SGP4,6919.164,117.6081,-1.3329E-5,U,2024-02-01T05:05:14.994Z,system.ob-ingest,REAL,1.885E-4,460a9dd3-7c16-46f9-a526-b769809e544f,53404,53.2192,1 53404U 22097S   24031.79311373 -.00000500 +00000+0 -13329-4 0 99997,2 53404  53.2192 321.2802 0001885 117.6081 242.5102 15.08846667082720,242.5102,15.08846667,0.0,-5.0E-6,OPS1,6916.556,95.437,321.2802,8272,53404,6917.86,18th SPCS,2024-01-31T19:02:05.026272Z,2024-02-01T01:23:37.258368Z,US,2022-08-10,97,S,53404,2022-097S,STARLINK-4509,53404,PAYLOAD,LARGE,STARLINK-4509,AFETR,2024-08-21
SGP4,6919.169,69.1669,-3.6619E-5,U,2024-02-01T05:05:15.009Z,system.ob-ingest,REAL,1.889E-4,f7001d32-731a-4e09-9eaa-95d95f5b9cfb,53429,53.219,1 53429U 22097AT  24031.77837463 -.00000871 +00000+0 -36619-4 0 99993,2 53429  53.2190 311.5290 0001889  69.1669 290.9525 15.08845989082851,290.9525,15.08845989,0.0,-8.71E-6,OPS1,6916.555,95.437,311.529,8285,53429,6917.862,18th SPCS,2024-01-31T18:40:51.568032Z,2024-02-01T01:02:24.239040Z,US,2022-08-10,97,AT,53429,2022-097AT,STARLINK-4543,53429,PAYLOAD,LARGE,STARLINK-4543,AFETR,2024-08-21
SGP4,6918.791,84.5565,5.5765E-5,U,2024-01-31T15:05:14.178Z,system.ob-ingest,REAL,1.32E-4,93d5c5b5-33de-4cc8-a940-fc260f1ac935,53564,53.2165,1 53564U 22101AP  24031.03592691 +.00000600 +00000+0 +55765-4 0 99990,2 53564  53.2165 264.8081 0001320  84.5565 275.5577 15.08840813080403,275.5577,15.08840813,0.0,6.0E-6,OPS1,6916.965,95.438,264.8081,8040,53564,6917.878,18th SPCS,2024-01-31T00:51:44.085024Z,2024-02-01T15:00:59.513184Z,US,2022-08-19,101,AP,53564,2022-101AP,STARLINK-4577,53564,PAYLOAD,LARGE,STARLINK-4577,AFETR,2024-08-21
SGP4,6919.049,102.0911,2.4274E-5,U,2024-01-31T23:05:16.718Z,system.ob-ingest,REAL,1.693E-4,b4b7abaa-2934-4007-bffe-69fc75481c14,53638,53.2172,1 53638U 22104BC  24031.52438923 +.00000098 +00000+0 +24274-4 0 99998,2 53638  53.2172  72.1779 0001693 102.0911 258.0271 15.08840876079247,258.0271,15.08840876,0.0,9.8E-7,OPS1,6916.707,95.437,72.1779,7924,53638,6917.878,18th SPCS,2024-01-31T12:35:07.229472Z,2024-02-01T07:39:45.386784Z,US,2022-08-28,104,BC,53638,2022-104BC,STARLINK-4594,53638,PAYLOAD,LARGE,STARLINK-4594,AFETR,2024-08-21
SGP4,6942.626,75.7016,8.8394E-5,U,2024-02-01T05:05:14.941Z,system.ob-ingest,REAL,2.145E-4,a49c5b08-fee3-4f2e-9700-1069431df1f0,53659,97.6541,1 53659U 22105M   24031.66178380 +.00001077 +00000+0 +88394-4 0 99996,2 53659  97.6541 274.4648 0002145  75.7016 284.4446 15.01263281078001,284.4446,15.01263281,0.0,1.077E-5,OPS1,6939.648,95.919,274.4648,7800,53659,6941.137,18th SPCS,2024-01-31T15:52:58.120320Z,2024-02-01T03:04:49.788192Z,US,2022-08-31,105,M,53659,2022-105M,STARLINK-4463,53659,PAYLOAD,LARGE,STARLINK-4463,AFWTR,2024-08-21
SGP4,6918.96,97.0686,-2.7077E-5,U,2024-01-31T23:05:16.518Z,system.ob-ingest,REAL,1.593E-4,212f57e3-627c-4655-86e7-692bb3b86561,53728,53.2167,1 53728U 22107AE  24031.56582659 -.00000719 +00000+0 -27077-4 0 99997,2 53728  53.2167 102.3160 0001593  97.0686 263.0487 15.08847261078599,263.0487,15.08847261,0.0,-7.19E-6,OPS1,6916.756,95.437,102.316,7859,53728,6917.858,18th SPCS,2024-01-31T13:34:47.417376Z,2024-02-01T11:50:12.331392Z,US,2022-09-05,107,AE,53728,2022-107AE,STARLINK-4640,53728,PAYLOAD,LARGE,STARLINK-4640,AFETR,2024-08-21
SGP4,6918.75,90.4243,1.1308E-5,U,2024-01-31T23:05:16.653Z,system.ob-ingest,REAL,1.25E-4,3e7e56e4-6f43-41a1-88b6-46cc31a9347e,53898,53.2173,1 53898U 22119N   24031.80224025 -.00000108 +00000+0 +11308-4 0 99996,2 53898  53.2173 171.0212 0001250  90.4243 269.6892 15.08838421075341,269.6892,15.08838421,0.0,-1.08E-6,OPS1,6917.02,95.438,171.0212,7534,53898,6917.885,18th SPCS,2024-01-31T19:15:13.557600Z,2024-02-01T09:33:42.208416Z,US,2022-09-24,119,N,53898,2022-119N,STARLINK-5044,53898,PAYLOAD,LARGE,STARLINK-5044,AFETR,2024-08-21
SGP4,6918.643,93.8698,9.2349E-5,U,2024-02-01T05:05:14.941Z,system.ob-ingest,REAL,1.089E-4,a63d6619-7a29-46b0-8afc-8a036bb516ca,54171,53.2153,1 54171U 22141Q   24031.92875810 +.00001182 +00000+0 +92349-4 0 99999,2 54171  53.2153 215.5855 0001089  93.8698 266.2418 15.08836978069886,266.2418,15.08836978,0.0,1.182E-5,OPS1,6917.136,95.438,215.5855,6988,54171,6917.89,18th SPCS,2024-01-31T22:17:24.699840Z,2024-02-01T12:35:53.113920Z,US,2022-10-28,141,Q,54171,2022-141Q,STARLINK-5229,54171,PAYLOAD,MEDIUM,STARLINK-5229,AFWTR,2024-08-21
SGP4,6918.868,104.0206,5.9304E-5,U,2024-01-31T23:05:16.492Z,system.ob-ingest,REAL,1.396E-4,acdbc719-4002-456b-937b-e56046caf5af,54191,53.2166,1 54191U 22141AL  24031.49778543 +.00000656 +00000+0 +59304-4 0 99997,2 54191  53.2166 202.9048 0001396 104.0206 256.0942 15.08832992070026,256.0942,15.08832992,0.0,6.56E-6,OPS1,6916.936,95.438,202.9048,7002,54191,6917.902,18th SPCS,2024-01-31T11:56:48.661152Z,2024-02-01T18:09:08.513856Z,US,2022-10-28,141,AL,54191,2022-141AL,STARLINK-4619,54191,PAYLOAD,LARGE,STARLINK-4619,AFWTR,2024-08-21
SGP4,6919.054,131.6012,-2.6734E-4,U,2024-01-31T07:05:13.952Z,system.ob-ingest,REAL,1.795E-4,74d19c2a-2c21-40f3-9c9d-d9baf6b1cefd,54761,53.2186,1 54761U 22175D   24031.02582844 -.00004543 +00000+0 -26734-3 0 99994,2 54761  53.2186 255.0153 0001795 131.6012 228.5134 15.08862158061711,228.5134,15.08862158,0.0,-4.543E-5,OPS1,6916.571,95.436,255.0153,6171,54761,6917.813,18th SPCS,2024-01-31T00:37:11.577216Z,2024-02-01T00:27:58.504896Z,US,2022-12-17,175,D,54761,2022-175D,STARLINK-5202,54761,PAYLOAD,LARGE,STARLINK-5202,AFETR,2024-08-21
SGP4,6908.617,94.8289,-1.0204E-5,U,2024-02-01T07:05:14.674Z,system.ob-ingest,REAL,1.049E-4,c19842d8-7298-4f44-a1b0-e7dbd8feeb0a,54794,53.2154,1 54794U 22175AN  24031.95472073 -.00000475 +00000+0 -10204-4 0 99990,2 54794  53.2154 239.7533 0001049  94.8289 265.2825 15.12113663062015,265.2825,15.12113663,0.0,-4.75E-6,OPS1,6907.168,95.231,239.7533,6201,54794,6907.892,18th SPCS,2024-01-31T22:54:47.871072Z,2024-02-01T22:42:28.527264Z,US,2022-12-17,175,AN,54794,2022-175AN,STARLINK-5392,54794,PAYLOAD,LARGE,STARLINK-5392,AFETR,2024-08-21
SGP4,6918.932,101.7142,5.287E-5,U,2024-01-31T23:05:16.863Z,system.ob-ingest,REAL,1.489E-4,ec85f5b5-36dc-4810-b0a0-34c86626e55b,54803,53.2164,1 54803U 22175AX  24031.63663998 +.00000553 +00000+0 +52870-4 0 99994,2 54803  53.2164 251.7084 0001489 101.7142 258.4017 15.08832953061815,258.4017,15.08832953,0.0,5.53E-6,OPS1,6916.872,95.438,251.7084,6181,54803,6917.902,18th SPCS,2024-01-31T15:16:45.694272Z,2024-02-01T13:32:09.951648Z,US,2022-12-17,175,AX,54803,2022-175AX,STARLINK-5430,54803,PAYLOAD,LARGE,STARLINK-5430,AFETR,2024-08-21
SGP4,6937.864,281.771,8.0069E-5,U,2024-01-31T23:05:16.500Z,system.ob-ingest,REAL,9.22E-5,c486389a-554c-420f-941d-ba5f4affbe8f,54868,43.0029,1 54868U 22177BA  24031.83072631 +.00000878 +00000+0 +80069-4 0 99998,2 54868  43.0029 332.2890 0000922 281.7710  78.3029 15.02533505060494,78.3029,15.02533505,0.0,8.78E-6,OPS1,6936.585,95.838,332.289,6049,54868,6937.224,18th SPCS,2024-01-31T19:56:14.753184Z,2024-02-01T05:30:36.800640Z,US,2022-12-28,177,BA,54868,2022-177BA,STARLINK-5379,54868,PAYLOAD,LARGE,STARLINK-5379,AFETR,2024-08-21
SGP4,6952.146,268.9336,-3.0164E-5,U,2024-02-01T05:05:15.058Z,system.ob-ingest,REAL,2.822E-4,dc960c62-12a6-4a68-b1de-1367d08b7449,55275,70.0011,1 55275U 23010G   24031.80219449 -.00000453 +00000+0 -30164-4 0 99997,2 55275  70.0011 160.7130 0002822 268.9336  91.1499 14.98332634058250,91.1499,14.98332634,0.0,-4.53E-6,OPS1,6948.223,96.107,160.713,5825,55275,6950.185,18th SPCS,2024-01-31T19:15:09.603936Z,2024-02-01T11:16:30.381312Z,US,2023-01-19,10,G,55275,2023-010G,STARLINK-5260,55275,PAYLOAD,LARGE,STARLINK-5260,AFWTR,2024-08-21
SGP4,6951.931,269.2217,-4.9171E-5,U,2024-01-31T15:05:14.649Z,system.ob-ingest,REAL,2.506E-4,1fc04433-b45c-4e68-a763-be6e1880bd07,55303,70.0007,1 55303U 23010AL  24031.50198839 -.00000680 +00000+0 -49171-4 0 99995,2 55303  70.0007 181.1322 0002506 269.2217  90.8655 14.98331135057410,90.8655,14.98331135,0.0,-6.8E-6,OPS1,6948.448,96.107,181.1322,5741,55303,6950.189,18th SPCS,2024-01-31T12:02:51.796896Z,2024-02-01T12:04:52.489920Z,US,2023-01-19,10,AL,55303,2023-010AL,STARLINK-5322,55303,PAYLOAD,LARGE,STARLINK-5322,AFWTR,2024-08-21
SGP4,6938.123,271.8265,-6.7093E-5,U,2024-01-31T23:05:16.463Z,system.ob-ingest,REAL,1.314E-4,0abea794-df20-4bc5-b080-583465e9e7e3,55345,43.0032,1 55345U 23013Q   24031.63881262 -.00001110 +00000+0 -67093-4 0 99999,2 55345  43.0032 140.7653 0001314 271.8265  88.2427 15.02537609056754,88.2427,15.02537609,0.0,-1.11E-5,OPS1,6936.3,95.838,140.7653,5675,55345,6937.212,18th SPCS,2024-01-31T15:19:53.410368Z,2024-02-01T12:04:20.917632Z,US,2023-01-26,13,Q,55345,2023-013Q,STARLINK-5653,55345,PAYLOAD,LARGE,STARLINK-5653,AFETR,2024-08-21
SGP4,6952.181,274.332,7.8651E-6,U,2024-02-01T07:05:14.797Z,system.ob-ingest,REAL,2.869E-4,dd426bce-4f93-400d-bb8b-c5b65818bc08,55416,69.9995,1 55416U 23014AB  24031.95308930 +.00000001 +00000+0 +78651-5 0 99999,2 55416  69.9995 220.1512 0002869 274.3320  85.7512 14.98331803055625,85.7512,14.98331803,0.0,1.0E-8,OPS1,6948.193,96.107,220.1512,5562,55416,6950.187,18th SPCS,2024-01-31T22:52:26.915520Z,2024-02-01T22:54:28.330848Z,US,2023-01-31,14,AB,55416,2023-014AB,STARLINK-5624,55416,PAYLOAD,LARGE,STARLINK-5624,AFWTR,2024-08-21
SGP4,6733.817,211.6692,1.2816E-4,U,2024-01-31T23:05:17.426Z,system.ob-ingest,REAL,1.072E-4,60365b80-ea2b-46e2-94d1-fbb715158b0b,55699,42.9999,1 55699U 23026E   24031.51941564 +.00016403 +00000+0 +12816-3 0 99995,2 55699  42.9999  48.7457 0001072 211.6692 148.4111 15.71377988054117,148.4111,15.71377988,0.0,1.6403E-4,OPS1,6732.373,91.639,48.7457,5411,55699,6733.095,18th SPCS,2024-01-31T12:27:57.511296Z,2024-02-01T00:40:12.749376Z,US,2023-02-27,26,E,55699,2023-026E,STARLINK-30055,55699,PAYLOAD,LARGE,STARLINK-30055,AFETR,2024-08-21
SGP4,6733.378,200.0859,1.3547E-4,U,2024-01-31T15:05:14.285Z,system.ob-ingest,REAL,5.31E-5,b38eb60c-4351-4db7-9d2b-c87d2285cd16,55700,42.9999,1 55700U 23026F   24031.32850533 +.00017386 +00000+0 +13547-3 0 99995,2 55700  42.9999  49.8938 0000531 200.0859 159.9988 15.71403864054080,159.9988,15.71403864,0.0,1.7386E-4,OPS1,6732.663,91.638,49.8938,5408,55700,6733.021,18th SPCS,2024-01-31T07:53:02.860512Z,2024-02-01T02:11:25.429056Z,US,2023-02-27,26,F,55700,2023-026F,STARLINK-30064,55700,PAYLOAD,LARGE,STARLINK-30064,AFETR,2024-08-21
SGP4,6952.252,273.5124,-7.3877E-5,U,2024-01-31T23:05:17.633Z,system.ob-ingest,REAL,2.954E-4,a7e4f753-d57a-494e-adb0-741465965b64,55770,70.0004,1 55770U 23028AF  24031.29129037 -.00000974 +00000+0 -73877-4 0 99998,2 55770  70.0004   1.8964 0002954 273.5124  86.5697 14.98328058051431,86.5697,14.98328058,0.0,-9.74E-6,OPS1,6948.146,96.107,1.8964,5143,55770,6950.199,18th SPCS,2024-01-31T06:59:27.487968Z,2024-02-01T03:49:11.951904Z,US,2023-03-03,28,AF,55770,2023-028AF,STARLINK-5557,55770,PAYLOAD,LARGE,STARLINK-5557,AFWTR,2024-08-21
SGP4,6938.102,268.5758,2.7517E-4,U,2024-02-01T05:05:15.631Z,system.ob-ingest,REAL,1.277E-4,be6554ee-a44a-4106-9791-6347a30ac8c1,56026,43.001,1 56026U 23042AS  24031.89336845 +.00003515 +00000+0 +27517-3 0 99993,2 56026  43.0010 255.1063 0001277 268.5758  91.4938 15.02536082047567,91.4938,15.02536082,0.0,3.515E-5,OPS1,6936.33,95.838,255.1063,4756,56026,6937.216,18th SPCS,2024-01-31T21:26:27.034080Z,2024-02-01T14:59:27.561984Z,US,2023-03-24,42,AS,56026,2023-042AS,STARLINK-5770,56026,PAYLOAD,LARGE,STARLINK-5770,AFETR,2024-08-21
SGP4,6937.856,266.7782,1.578E-4,U,2024-02-01T05:05:15.414Z,system.ob-ingest,REAL,9.28E-5,017ce3d7-8b6c-4b79-ada5-d1202b3b78db,56109,43.0045,1 56109U 23046S   24031.93518908 +.00001929 +00000+0 +15780-3 0 99992,2 56109  43.0045  10.5584 0000928 266.7782  93.2954 15.02537516046578,93.2954,15.02537516,0.0,1.929E-5,OPS1,6936.568,95.838,10.5584,4657,56109,6937.212,18th SPCS,2024-01-31T22:26:40.336512Z,2024-02-01T03:13:51.557664Z,US,2023-03-29,46,S,56109,2023-046S,STARLINK-6083,56109,PAYLOAD,LARGE,STARLINK-6083,AFETR,2024-08-21
SGP4,6937.88,244.7844,6.8282E-5,U,2024-02-01T05:05:15.448Z,system.ob-ingest,REAL,9.59E-5,0a683585-0d19-4dde-9061-71ce89e1e308,56131,43.0025,1 56131U 23046AR  24031.94654791 +.00000719 +00000+0 +68282-4 0 99991,2 56131  43.0025 357.6579 0000959 244.7844 115.2899 15.02536740046727,115.2899,15.0253674,0.0,7.19E-6,OPS1,6936.549,95.838,357.6579,4672,56131,6937.214,18th SPCS,2024-01-31T22:43:01.739424Z,2024-02-01T05:05:56.496480Z,US,2023-03-29,46,AR,56131,2023-046AR,STARLINK-6120,56131,PAYLOAD,LARGE,STARLINK-6120,AFETR,2024-08-21
SGP4,6937.938,254.5924,1.8269E-5,U,2024-01-31T15:05:14.560Z,system.ob-ingest,REAL,1.052E-4,1b032734-e762-4b19-b987-22557271c57f,56517,43.004,1 56517U 23065Q   24031.39229168 +.00000043 +00000+0 +18269-4 0 99995,2 56517  43.0040  64.9857 0001052 254.5924 105.4803 15.02538759040274,105.4803,15.02538759,0.0,4.3E-7,OPS1,6936.478,95.838,64.9857,4027,56517,6937.208,18th SPCS,2024-01-31T09:24:54.001152Z,2024-02-01T09:20:49.345728Z,US,2023-05-14,65,Q,56517,2023-065Q,STARLINK-5345,56517,PAYLOAD,LARGE,STARLINK-5345,AFETR,2024-08-21
SGP4,6938.042,271.7386,7.0552E-4,U,2024-02-01T05:05:15.351Z,system.ob-ingest,REAL,1.238E-4,b86f616a-5296-4b57-a7f9-36f05ee1d716,56526,43.0036,1 56526U 23065Z   24031.57063535 +.00009342 +00000+0 +70552-3 0 99992,2 56526  43.0036  63.7463 0001238 271.7386  88.3314 15.02546706041085,88.3314,15.02546706,0.0,9.342E-5,OPS1,6936.325,95.837,63.7463,4108,56526,6937.184,18th SPCS,2024-01-31T13:41:42.894240Z,2024-02-01T10:26:11.127264Z,US,2023-05-14,65,Z,56526,2023-065Z,STARLINK-6317,56526,PAYLOAD,LARGE,STARLINK-6317,AFETR,2024-08-21
SGP4,6937.963,255.3902,0.0011394,U,2024-01-31T23:05:17.970Z,system.ob-ingest,REAL,1.129E-4,30fdd4f7-038a-47d0-8fc5-cc761eac99db,56554,43.0029,1 56554U 23065BD  24031.56815842 +.00015226 +00000+0 +11394-2 0 99994,2 56554  43.0029  76.7433 0001129 255.3902 104.6815 15.02548069040935,104.6815,15.02548069,0.0,1.5226E-4,OPS1,6936.396,95.837,76.7433,4093,56554,6937.179,18th SPCS,2024-01-31T13:38:08.887488Z,2024-02-01T10:22:37.010784Z,US,2023-05-14,65,BD,56554,2023-065BD,STARLINK-6295,56554,PAYLOAD,LARGE,STARLINK-6295,AFETR,2024-08-21
SGP4,6796.971,272.4602,-0.017037,U,2024-02-01T05:05:15.632Z,system.ob-ingest,REAL,3.297E-4,04a3c293-81e8-4207-be87-5e2df234126a,56773,69.9993,1 56773U 23078G   24031.91667824 -.00874439 +00000+0 -17037-1 0 99995,2 56773  69.9993  83.1719 0003297 272.4602 284.4727 15.50045435006033,284.4727,15.50045435,0.0,-0.00874439,OPS1,6792.49,92.901,83.1719,603,56773,6794.73,18th SPCS,2024-01-31T22:00:00.999936Z,2024-02-01T14:00:01.000224Z,US,2023-05-31,78,G,56773,2023-078G,STARLINK-6296,56773,PAYLOAD,LARGE,STARLINK-6296,AFWTR,2024-08-21
SGP4,6952.053,267.0313,-1.1895E-5,U,2024-01-31T15:05:15.159Z,system.ob-ingest,REAL,2.689E-4,3b268e62-bbb3-4041-9c21-fe1c83f9e07a,56786,69.9995,1 56786U 23078V   24031.49272850 -.00000235 +00000+0 -11895-4 0 99997,2 56786  69.9995 101.4129 0002689 267.0313  93.0538 14.98332684038362,93.0538,14.98332684,0.0,-2.35E-6,OPS1,6948.316,96.107,101.4129,3836,56786,6950.185,18th SPCS,2024-01-31T11:49:31.742400Z,2024-02-01T11:51:32.991840Z,US,2023-05-31,78,V,56786,2023-078V,STARLINK-6341,56786,PAYLOAD,LARGE,STARLINK-6341,AFWTR,2024-08-21
SGP4,6937.89,253.544,0.0013217,U,2024-01-31T23:05:17.432Z,system.ob-ingest,REAL,9.92E-5,58d543b4-c9ee-46e2-a1dd-e03e8921415f,56843,43.0031,1 56843U 23079W   24031.80000803 +.00017698 +00000+0 +13217-2 0 99991,2 56843  43.0031 319.7944 0000992 253.5440 106.5293 15.02540675037044,106.5293,15.02540675,0.0,1.7698E-4,OPS1,6936.514,95.838,319.7944,3704,56843,6937.202,18th SPCS,2024-01-31T19:12:00.693792Z,2024-02-01T06:22:06.448224Z,US,2023-06-04,79,W,56843,2023-079W,STARLINK-30137,56843,PAYLOAD,LARGE,STARLINK-30137,AFETR,2024-08-21
SGP4,6937.966,255.6661,4.5945E-4,U,2024-01-31T23:05:17.732Z,system.ob-ingest,REAL,1.07E-4,d6ccd2eb-4e20-456b-93de-026192b328ff,57063,43.003,1 57063U 23088R   24031.80441947 +.00006008 +00000+0 +45945-3 0 99991,2 57063  43.0030 319.6222 0001070 255.6661 104.4063 15.02533574033961,104.4063,15.02533574,0.0,6.008E-5,OPS1,6936.482,95.838,319.6222,3396,57063,6937.224,18th SPCS,2024-01-31T19:18:21.842208Z,2024-02-01T06:28:27.601824Z,US,2023-06-22,88,R,57063,2023-088R,STARLINK-5832,57063,PAYLOAD,LARGE,STARLINK-5832,AFWTR,2024-08-21
SGP4,6938.205,261.0714,7.104E-4,U,2024-01-31T23:05:17.822Z,system.ob-ingest,REAL,1.487E-4,3b62042e-6f9e-4b0f-9d92-53fbbf21e13f,57104,43.0034,1 57104U 23090D   24031.69897546 +.00009409 +00000+0 +71040-3 0 99990,2 57104  43.0034 128.0443 0001487 261.0714  98.9960 15.02550027033741,98.996,15.02550027,0.0,9.409E-5,OPS1,6936.142,95.837,128.0443,3374,57104,6937.173,18th SPCS,2024-01-31T16:46:31.479744Z,2024-02-01T10:19:32.471616Z,US,2023-06-23,90,D,57104,2023-090D,STARLINK-6130,57104,PAYLOAD,LARGE,STARLINK-6130,AFETR,2024-08-21
SGP4,6937.911,248.8267,-2.7605E-5,U,2024-02-01T05:05:15.592Z,system.ob-ingest,REAL,9.94E-5,49882555-5d8e-44f1-bb40-cf9c7cc27c03,57114,43.0028,1 57114U 23090P   24031.67234419 -.00000576 +00000+0 -27605-4 0 99990,2 57114  43.0028 127.8397 0000994 248.8267 111.2469 15.02534514034880,111.2469,15.02534514,0.0,-5.76E-6,OPS1,6936.532,95.838,127.8397,3488,57114,6937.221,18th SPCS,2024-01-31T16:08:10.538016Z,2024-02-01T11:16:54.859296Z,US,2023-06-23,90,P,57114,2023-090P,STARLINK-6125,57114,PAYLOAD,LARGE,STARLINK-6125,AFETR,2024-08-21
SGP4,6938.067,251.3354,2.9073E-5,U,2024-01-31T23:05:17.863Z,system.ob-ingest,REAL,1.237E-4,5c52f57b-c4e7-4339-b262-b707018982c3,57119,43.0039,1 57119U 23090U   24031.65902123 +.00000189 +00000+0 +29073-4 0 99996,2 57119  43.0039 127.7391 0001237 251.3354 108.7354 15.02538491033743,108.7354,15.02538491,0.0,1.89E-6,OPS1,6936.351,95.838,127.7391,3374,57119,6937.209,18th SPCS,2024-01-31T15:48:59.434272Z,2024-02-01T10:57:43.658784Z,US,2023-06-23,90,U,57119,2023-090U,STARLINK-6150,57119,PAYLOAD,LARGE,STARLINK-6150,AFETR,2024-08-21
SGP4,6938.138,274.7707,4.0424E-5,U,2024-02-01T05:05:15.517Z,system.ob-ingest,REAL,1.373E-4,41d4e6c4-915f-406a-9eeb-28a0c258a1c0,57227,43.0022,1 57227U 23094K   24031.90364290 +.00000343 +00000+0 +40424-4 0 99990,2 57227  43.0022 242.3839 0001373 274.7707  85.2979 15.02546056031621,85.2979,15.02546056,0.0,3.43E-6,OPS1,6936.233,95.837,242.3839,3162,57227,6937.186,18th SPCS,2024-01-31T21:41:14.746560Z,2024-02-01T10:27:04.565664Z,US,2023-07-07,94,K,57227,2023-094K,STARLINK-5996,57227,PAYLOAD,LARGE,STARLINK-5996,AFWTR,2024-08-21
SGP4,6938.044,265.4044,2.3662E-5,U,2024-02-01T07:05:14.953Z,system.ob-ingest,REAL,1.212E-4,f9867628-cc75-4827-89a3-2d413c5777b3,57257,43.0026,1 57257U 23094AR  24031.96593305 +.00000116 +00000+0 +23662-4 0 99993,2 57257  43.0026 228.9795 0001212 265.4044  94.6660 15.02540408031965,94.666,15.02540408,0.0,1.16E-6,OPS1,6936.362,95.838,228.9795,3196,57257,6937.203,18th SPCS,2024-01-31T23:10:56.615520Z,2024-02-01T13:32:30.320448Z,US,2023-07-07,94,AR,57257,2023-094AR,STARLINK-5503,57257,PAYLOAD,LARGE,STARLINK-5503,AFWTR,2024-08-21
SGP4,6938.062,269.0406,5.7128E-4,U,2024-01-31T23:05:17.723Z,system.ob-ingest,REAL,1.291E-4,ebac0451-54ac-4363-a313-e959bed570d7,57361,43.0033,1 57361U 23099AK  24031.53690545 +.00007525 +00000+0 +57128-3 0 99995,2 57361  43.0033  90.1149 0001291 269.0406  91.0289 15.02552246030713,91.0289,15.02552246,0.0,7.525E-5,OPS1,6936.271,95.837,90.1149,3071,57361,6937.167,18th SPCS,2024-01-31T12:53:08.630880Z,2024-02-01T03:14:41.881344Z,US,2023-07-16,99,AK,57361,2023-099AK,STARLINK-6340,57361,PAYLOAD,LARGE,STARLINK-6340,AFETR,2024-08-21
SGP4,6576.073,18.567,0.0010174,U,2023-10-16T17:05:12.798Z,system.ob-ingest,REAL,0.0010355,f6d95d7d-45a3-4bc0-975d-a4b0b18a7989,57466,42.9897,1 57466U 23107K   23289.66199799 +.05211180 +92295-5 +10174-2 0 99995,2 57466  42.9897  11.5669 0010355  18.5670 132.2989 16.30523402013945,132.2989,16.30523402,9.2295E-6,0.0521118,OPS1,6562.468,88.315,11.5669,1394,57466,6569.271,18th SPCS,2023-10-16T15:53:16.626336Z,"",US,2023-07-28,107,K,57466,2023-107K,STARLINK-30156,57466,PAYLOAD,LARGE,STARLINK-30156,AFETR,2024-08-21
SGP4,6938.133,275.6986,1.7334E-4,U,2024-02-01T07:05:15.259Z,system.ob-ingest,REAL,1.346E-4,9f0cb128-627e-4eb6-9969-1bc0ebceb636,57495,43.0017,1 57495U 23113A   24031.98813695 +.00002139 +00000+0 +17334-3 0 99993,2 57495  43.0017 229.1664 0001346 275.6986  84.3702 15.02541689028010,84.3702,15.02541689,0.0,2.139E-5,OPS1,6936.265,95.838,229.1664,2801,57495,6937.199,18th SPCS,2024-01-31T23:42:55.032480Z,2024-02-01T14:04:28.180128Z,US,2023-08-07,113,A,57495,2023-113A,STARLINK-30154,57495,PAYLOAD,LARGE,STARLINK-30154,AFETR,2024-08-21
SGP4,6938.047,270.8219,7.0687E-5,U,2024-02-01T05:05:15.469Z,system.ob-ingest,REAL,1.237E-4,6bbf63c6-758e-49ab-a1da-4ef54d913fcd,57505,43.0032,1 57505U 23113L   24031.91191904 +.00000752 +00000+0 +70687-4 0 99990,2 57505  43.0032 216.4493 0001237 270.8219  89.2481 15.02544910028314,89.2481,15.0254491,0.0,7.52E-6,OPS1,6936.331,95.837,216.4493,2831,57505,6937.189,18th SPCS,2024-01-31T21:53:09.805056Z,2024-02-01T12:14:42.775584Z,US,2023-08-07,113,L,57505,2023-113L,STARLINK-30227,57505,PAYLOAD,LARGE,STARLINK-30227,AFETR,2024-08-21
